StartDate,EndDate,Duration__in_seconds_,Finished,agecat,female,educ,white,black,hispanic,sthasian,othasian,arab,other,marriage,kids,cvbless,cvself,cvother,cvconseq,cvexagg,cvmanmade,cvpunish,cvwakeup,cvtest,cvaction,signdoj,chinapunish,stillpunish,cvunfold,ui1,ui2,ui3,feardeath,disrupt,miss1,miss2,miss3,miss4,miss5,miss6,miss7,comfself,comfkids,comfspou,comfold,pray,quranread,grateful,livefam,fam_conc,si_conc,rquran_cope,lquran_cope,dua_cope,forgive_cope,pray_cope,lecture_cope,breathe_cope,exercise_cope,walk_cope,famtime_cope,famphone_cope,donate_cope,buy_cope,entertain_cope,eat_cope,donate,anxious,nervous,calm,chknews,mas_fri,mas_5x,mas_close,mas_trust,gia_approve,gia_bad,gia_trouble,connect,ti_punish,ti_endtim,ti_mankid,ti_manmar,ti_stress,ti_isleth,ti_fam,ti_worship,ti_trials,ti_parntng,ti_grateful,ti_calm,ti_epidem,ti_uncertnty,ti_famcon,word_w,word_h,tpsent,tpsentscore,word_hsent,word_hsentscore,word_hsentpol,cope_relig,cope_social,cope_neg,ui,uintol,rcalm,mhealth,cvfear,outlook_pos,outlook_neg,married,pray5
13803903274,13803904166,892,1. True,2. 18 - 24,Female,5. Master's degree,No,No,No,No,No,Yes,No,2. Married,No,3. A moderate amount,4. Quite concerned,4. Quite concerned,4. Quite concerned,3. Somewhat exaggerated,Probably not,1. None at all,4. A lot,4. A lot,2. A little,3. A moderate amount,1. None at all,1. None at all,"3. Things will be bad, as lots of people will suffer from the consequences of the virus.",2. Somewhat disagree,4. Somewhat agree,4. Somewhat agree,3. Somewhat afraid,2. A little upset,1. 1,2. 2,4. 4,3. 3,5. 5,6. 6,7. 7,Somewhat uncomfortable,,Extremely comfortable,,5. 5 + sunnahs,3. At least once a week,Sometimes,Yes,4. Somewhat positive,No,No,No,Yes,No,Yes,No,Yes,No,No,Yes,Yes,No,No,Yes,No,Extreme likely,2. Sometimes,2. Sometimes,3. About half the time,5. Always,1. Extremely unreasonable,1. Extremely unreasonable,1. Yes,5. A great deal,5. Strongly agree,1. Strongly disagree,3. Neither agree nor disagree,About the same,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Parents,Hassanat,,,,,,1,2,1,3.3333333,1.6666667,2,2,4,No,Yes,Yes,Yes
13803903645,13803904174,529,1. True,3. 25 - 34,Male,4. Bachelor's degree,Yes,No,No,No,No,Yes,No,2. Married,Yes,5. A great deal,3. Somewhat concerned,3. Somewhat concerned,2. A little concerned,2. A little exaggerated,Definitely not,3. A moderate amount,5. A great deal,5. A great deal,5. A great deal,2. A little,3. A moderate amount,3. A moderate amount,"2. Despite the many ordeals people will face, things will turn out alright with many positive outcomes",2. Somewhat disagree,4. Somewhat agree,4. Somewhat agree,3. Somewhat afraid,2. A little upset,4. 4,3. 3,1. 1,2. 2,5. 5,6. 6,7. 7,Somewhat comfortable,Extremely comfortable,Extremely comfortable,,4. 5,3. At least once a week,Sometimes,Yes,5. Extremely positive,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Extreme likely,2. Sometimes,2. Sometimes,4. Most of the time,3. About half the time,1. Extremely unreasonable,2. Somewhat unreasonable,3. Not sure,2. A little,5. Strongly agree,1. Strongly disagree,1. Strongly disagree,About the same,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Illness,Betterment,,,,,,4,2,1,3.3333333,1.6666667,1,1.6666666,2.6666667,Yes,No,Yes,Yes
13803903557,13803904177,619,1. True,1. Under 18,Female,1. Less than high school degree,No,No,No,No,No,Yes,No,1. Single,No,2. A little,3. Somewhat concerned,4. Quite concerned,4. Quite concerned,4. Quite exaggerated,Probably not,2. A little,4. A lot,4. A lot,1. None at all,3. A moderate amount,3. A moderate amount,2. A little,5. I really have no idea,3. Neither agree nor disagree,4. Somewhat agree,4. Somewhat agree,3. Somewhat afraid,3. Somewhat upset,,,,,,,,Extremely comfortable,,,Somewhat uncomfortable,3. 3 to 4,4. More than once a week,Rarely,Yes,2. Somewhat negative,Yes,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,Not likely at all,2. Sometimes,2. Sometimes,4. Most of the time,2. Sometimes,2. Somewhat unreasonable,2. Somewhat unreasonable,1. Yes,4. A lot,4. Somewhat agree,4. Somewhat agree,4. Somewhat agree,About the same,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,Health,Wakening,,,,,,1,2,1,3.6666667,1.3333333,1,1.6666666,3.6666667,No,No,No,No
13803903701,13803904314,612,1. True,2. 18 - 24,Female,4. Bachelor's degree,No,No,No,Yes,No,No,No,1. Single,No,3. A moderate amount,3. Somewhat concerned,4. Quite concerned,5. Extremely concerned,1. Not at all exaggerated,Probably yes,3. A moderate amount,5. A great deal,4. A lot,4. A lot,3. A moderate amount,1. None at all,3. A moderate amount,5. I really have no idea,1. Strongly disagree,1. Strongly disagree,2. Somewhat disagree,2. A little afraid,4. Quite upset,4. 4,7. 7,2. 2,1. 1,3. 3,5. 5,6. 6,Extremely comfortable,,,Neutral,3. 3 to 4,2. At least once a month,Sometimes,No,,,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,Quite likely,2. Sometimes,1. Never,4. Most of the time,3. About half the time,3. Neutral,2. Somewhat unreasonable,1. Yes,1. None at all,5. Strongly agree,1. Strongly disagree,1. Strongly disagree,About the same,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,World,Humanity,,,,,,1,0,0,1.3333334,3.6666665,1,1.3333334,4,No,No,No,No
13803903741,13803904378,637,1. True,3. 25 - 34,Female,4. Bachelor's degree,No,No,No,Yes,No,No,No,2. Married,Yes,4. A lot,3. Somewhat concerned,5. Extremely concerned,5. Extremely concerned,4. Quite exaggerated,Might or might not,4. A lot,5. A great deal,4. A lot,4. A lot,4. A lot,2. A little,4. A lot,"4. Things will turn out terribly, with catastrophic loss of life and societal outcomes",5. Strongly agree,4. Somewhat agree,5. Strongly agree,2. A little afraid,3. Somewhat upset,4. 4,3. 3,5. 5,1. 1,2. 2,7. 7,6. 6,Extremely uncomfortable,Extremely comfortable,Somewhat comfortable,Extremely comfortable,3. 3 to 4,3. At least once a week,Sometimes,Yes,4. Somewhat positive,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,Extreme likely,4. Most of the time,4. Most of the time,2. Sometimes,5. Always,3. Neutral,3. Neutral,2. No,4. A lot,4. Somewhat agree,4. Somewhat agree,4. Somewhat agree,Somewhat better,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Future,Family,,,,,,5,1,0,4.6666665,0.33333349,3,3.6666667,4.3333335,No,Yes,Yes,No
13803903988,13803904551,562,1. True,4. 35 - 44,Female,"6. Doctoral degree (PhD) or Professional degree (JD, MD)",No,No,No,Yes,No,No,No,2. Married,Yes,3. A moderate amount,4. Quite concerned,4. Quite concerned,4. Quite concerned,1. Not at all exaggerated,Might or might not,1. None at all,5. A great deal,5. A great deal,5. A great deal,2. A little,3. A moderate amount,3. A moderate amount,"3. Things will be bad, as lots of people will suffer from the consequences of the virus.",5. Strongly agree,4. Somewhat agree,5. Strongly agree,5. Extremely afraid,4. Quite upset,1. 1,3. 3,4. 4,2. 2,5. 5,6. 6,7. 7,Somewhat uncomfortable,Neutral,Neutral,,3. 3 to 4,1. Hardly ever,Sometimes,Yes,4. Somewhat positive,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Extreme likely,2. Sometimes,2. Sometimes,3. About half the time,4. Most of the time,1. Extremely unreasonable,1. Extremely unreasonable,3. Not sure,4. A lot,5. Strongly agree,2. Somewhat disagree,1. Strongly disagree,About the same,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Time span of pandemic,,,,,,,2,1,0,4.6666665,0.33333349,2,2,4,No,Yes,Yes,No
13803903879,13803904616,737,1. True,3. 25 - 34,Female,5. Master's degree,No,No,Yes,No,No,No,No,2. Married,No,3. A moderate amount,4. Quite concerned,3. Somewhat concerned,3. Somewhat concerned,1. Not at all exaggerated,Might or might not,2. A little,5. A great deal,4. A lot,2. A little,3. A moderate amount,3. A moderate amount,2. A little,"3. Things will be bad, as lots of people will suffer from the consequences of the virus.",1. Strongly disagree,1. Strongly disagree,2. Somewhat disagree,3. Somewhat afraid,5. Very upset,4. 4,5. 5,2. 2,1. 1,3. 3,6. 6,7. 7,Somewhat uncomfortable,,Somewhat uncomfortable,,5. 5 + sunnahs,5. Daily,Sometimes,No,,,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,Extreme likely,2. Sometimes,2. Sometimes,2. Sometimes,3. About half the time,1. Extremely unreasonable,1. Extremely unreasonable,1. Yes,4. A lot,4. Somewhat agree,2. Somewhat disagree,1. Strongly disagree,About the same,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,The consequences in society later,Purification of hearts,,,,,,4,0,1,1.3333334,3.6666665,3,2.3333333,3.3333333,No,Yes,Yes,Yes
13803903565,13803904620,1054,1. True,4. 35 - 44,Male,5. Master's degree,No,No,No,Yes,No,No,No,2. Married,Yes,5. A great deal,5. Extremely concerned,5. Extremely concerned,5. Extremely concerned,1. Not at all exaggerated,Definitely not,5. A great deal,5. A great deal,5. A great deal,5. A great deal,1. None at all,2. A little,5. A great deal,5. I really have no idea,4. Somewhat agree,1. Strongly disagree,1. Strongly disagree,1. Not afraid at all,1. Not at all upset,5. 5,6. 6,1. 1,2. 2,3. 3,4. 4,7. 7,Extremely comfortable,Extremely comfortable,Extremely comfortable,Extremely comfortable,5. 5 + sunnahs,5. Daily,Very often,Yes,5. Extremely positive,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Extreme likely,2. Sometimes,1. Never,4. Most of the time,2. Sometimes,1. Extremely unreasonable,1. Extremely unreasonable,1. Yes,5. A great deal,5. Strongly agree,1. Strongly disagree,1. Strongly disagree,Much better,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,other people,better reward,,,,,,6,1,0,2,3,1,1.3333334,5,No,No,Yes,Yes
13803904027,13803904642,614,1. True,5. 45 - 54,Female,4. Bachelor's degree,No,No,No,No,Yes,No,No,2. Married,No,5. A great deal,2. A little concerned,2. A little concerned,4. Quite concerned,3. Somewhat exaggerated,Definitely not,1. None at all,4. A lot,5. A great deal,3. A moderate amount,2. A little,1. None at all,1. None at all,5. I really have no idea,1. Strongly disagree,1. Strongly disagree,1. Strongly disagree,3. Somewhat afraid,1. Not at all upset,4. 4,5. 5,2. 2,1. 1,3. 3,6. 6,7. 7,Extremely comfortable,,Extremely comfortable,Extremely comfortable,2. 1 to 2,1. Hardly ever,Very often,Yes,5. Extremely positive,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,Extreme likely,4. Most of the time,4. Most of the time,3. About half the time,3. About half the time,2. Somewhat unreasonable,2. Somewhat unreasonable,1. Yes,1. None at all,5. Strongly agree,1. Strongly disagree,1. Strongly disagree,Somewhat better,No,Yes,No,No,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,No,contagiousness,cure,,,,,,2,1,0,1,4,2,3.3333333,2.6666667,No,No,Yes,No
13803904080,13803904684,604,1. True,2. 18 - 24,Male,3. Some college but no degree,No,No,No,No,Yes,No,No,1. Single,No,2. A little,2. A little concerned,2. A little concerned,2. A little concerned,3. Somewhat exaggerated,Might or might not,2. A little,4. A lot,4. A lot,3. A moderate amount,4. A lot,1. None at all,2. A little,"2. Despite the many ordeals people will face, things will turn out alright with many positive outcomes",2. Somewhat disagree,2. Somewhat disagree,2. Somewhat disagree,3. Somewhat afraid,1. Not at all upset,1. 1,4. 4,3. 3,2. 2,7. 7,6. 6,5. 5,Somewhat comfortable,,,,3. 3 to 4,3. At least once a week,Sometimes,Yes,3. Neither positive nor negative,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,Somewhat likely,2. Sometimes,1. Never,4. Most of the time,3. About half the time,1. Extremely unreasonable,2. Somewhat unreasonable,1. Yes,,3. Neither agree nor disagree,2. Somewhat disagree,1. Strongly disagree,About the same,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,,,,,,,,0,1,1,2,3,1,1.3333334,2,Yes,No,No,No
13803903924,13803904850,925,1. True,4. 35 - 44,Female,3. Some college but no degree,No,No,Yes,No,No,No,No,"3. Divorced, not currently married",Yes,2. A little,1. Not at all concerned,3. Somewhat concerned,2. A little concerned,5. Extremely exaggerated,Might or might not,3. A moderate amount,5. A great deal,5. A great deal,4. A lot,4. A lot,4. A lot,3. A moderate amount,"2. Despite the many ordeals people will face, things will turn out alright with many positive outcomes",3. Neither agree nor disagree,1. Strongly disagree,1. Strongly disagree,1. Not afraid at all,1. Not at all upset,5. 5,4. 4,2. 2,1. 1,3. 3,6. 6,7. 7,Extremely comfortable,,,Extremely comfortable,5. 5 + sunnahs,5. Daily,Very often,No,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,,2. Sometimes,1. Never,4. Most of the time,2. Sometimes,3. Neutral,3. Neutral,3. Not sure,5. A great deal,5. Strongly agree,2. Somewhat disagree,1. Strongly disagree,About the same,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Elders,Awareness,,,,,,5,1,0,1.6666666,3.3333335,1,1.3333334,2,Yes,No,No,Yes
13803904403,13803904971,568,1. True,2. 18 - 24,Female,5. Master's degree,No,No,No,No,No,Yes,No,1. Single,No,3. A moderate amount,3. Somewhat concerned,4. Quite concerned,3. Somewhat concerned,3. Somewhat exaggerated,Might or might not,1. None at all,3. A moderate amount,4. A lot,3. A moderate amount,3. A moderate amount,1. None at all,2. A little,"2. Despite the many ordeals people will face, things will turn out alright with many positive outcomes",4. Somewhat agree,4. Somewhat agree,5. Strongly agree,3. Somewhat afraid,2. A little upset,2. 2,4. 4,5. 5,1. 1,3. 3,6. 6,7. 7,Somewhat comfortable,Somewhat comfortable,,Extremely uncomfortable,5. 5 + sunnahs,5. Daily,Rarely,Yes,2. Somewhat negative,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,Quite likely,3. About half the time,3. About half the time,2. Sometimes,4. Most of the time,2. Somewhat unreasonable,2. Somewhat unreasonable,3. Not sure,2. A little,4. Somewhat agree,4. Somewhat agree,2. Somewhat disagree,About the same,No,Yes,No,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Spreading it to others.,Opportunity for good deeds/elevation in the Eyes of Allah,,,,,,2,1,0,4.3333335,0.66666651,3,3,3.3333333,Yes,No,No,Yes
13803903043,13803905017,1973,1. True,5. 45 - 54,Female,4. Bachelor's degree,No,No,No,Yes,No,No,No,4. Widowed,Yes,3. A moderate amount,5. Extremely concerned,5. Extremely concerned,5. Extremely concerned,1. Not at all exaggerated,Probably not,2. A little,,,,,1. None at all,2. A little,"3. Things will be bad, as lots of people will suffer from the consequences of the virus.",4. Somewhat agree,4. Somewhat agree,4. Somewhat agree,2. A little afraid,5. Very upset,4. 4,3. 3,6. 6,2. 2,1. 1,7. 7,5. 5,Somewhat uncomfortable,,,,5. 5 + sunnahs,4. More than once a week,Quite often,Yes,3. Neither positive nor negative,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,A little likely,1. Never,2. Sometimes,4. Most of the time,5. Always,2. Somewhat unreasonable,2. Somewhat unreasonable,3. Not sure,1. None at all,3. Neither agree nor disagree,1. Strongly disagree,1. Strongly disagree,About the same,No,No,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,Time period,Allah helps,,,,,,1,1,1,4,1,1,1.3333334,5,No,Yes,No,Yes
13803903969,13803905075,1106,1. True,3. 25 - 34,Female,2. High school graduate (high school diploma or equivalent including GED),No,No,No,Yes,No,No,No,2. Married,Yes,4. A lot,4. Quite concerned,5. Extremely concerned,5. Extremely concerned,5. Extremely exaggerated,Probably yes,2. A little,4. A lot,4. A lot,4. A lot,1. None at all,3. A moderate amount,4. A lot,"2. Despite the many ordeals people will face, things will turn out alright with many positive outcomes",4. Somewhat agree,3. Neither agree nor disagree,4. Somewhat agree,1. Not afraid at all,2. A little upset,6. 6,7. 7,1. 1,2. 2,3. 3,4. 4,5. 5,Neutral,Extremely comfortable,Extremely comfortable,Extremely comfortable,5. 5 + sunnahs,5. Daily,Very often,Yes,3. Neither positive nor negative,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,Extreme likely,2. Sometimes,1. Never,4. Most of the time,2. Sometimes,4. Somewhat reasonable,4. Somewhat reasonable,2. No,3. A moderate amount,5. Strongly agree,1. Strongly disagree,1. Strongly disagree,Somewhat better,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,My old age loved ones,Allah’s mercy,,,,,,5,0,0,3.6666667,1.3333333,1,1.3333334,4.6666665,Yes,No,Yes,Yes
13803903890,13803905121,1230,1. True,5. 45 - 54,Female,4. Bachelor's degree,No,No,No,No,Yes,No,No,1. Single,No,5. A great deal,4. Quite concerned,5. Extremely concerned,4. Quite concerned,1. Not at all exaggerated,Probably yes,3. A moderate amount,5. A great deal,5. A great deal,5. A great deal,5. A great deal,4. A lot,4. A lot,"2. Despite the many ordeals people will face, things will turn out alright with many positive outcomes",4. Somewhat agree,3. Neither agree nor disagree,4. Somewhat agree,3. Somewhat afraid,1. Not at all upset,6. 6,4. 4,2. 2,1. 1,5. 5,7. 7,3. 3,Extremely comfortable,,,,5. 5 + sunnahs,5. Daily,Very often,No,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,No,Extreme likely,3. About half the time,3. About half the time,3. About half the time,5. Always,5. Extremely reasonable,5. Extremely reasonable,3. Not sure,4. A lot,5. Strongly agree,1. Strongly disagree,1. Strongly disagree,Much better,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Whether I am infected or not? And what to do,People tend to help each other and a good in people.,,,,,,6,1,0,3.6666667,1.3333333,2,2.6666667,4.3333335,Yes,No,No,Yes
13803903898,13803905174,1275,1. True,5. 45 - 54,Female,"6. Doctoral degree (PhD) or Professional degree (JD, MD)",No,No,No,Yes,No,No,No,2. Married,Yes,3. A moderate amount,2. A little concerned,4. Quite concerned,3. Somewhat concerned,4. Quite exaggerated,Might or might not,3. A moderate amount,5. A great deal,5. A great deal,4. A lot,3. A moderate amount,4. A lot,4. A lot,"3. Things will be bad, as lots of people will suffer from the consequences of the virus.",3. Neither agree nor disagree,3. Neither agree nor disagree,4. Somewhat agree,2. A little afraid,3. Somewhat upset,4. 4,5. 5,3. 3,1. 1,2. 2,6. 6,7. 7,Somewhat comfortable,Extremely comfortable,Extremely uncomfortable,Somewhat comfortable,4. 5,5. Daily,Quite often,Yes,4. Somewhat positive,Yes,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,Somewhat likely,2. Sometimes,2. Sometimes,2. Sometimes,2. Sometimes,2. Somewhat unreasonable,2. Somewhat unreasonable,1. Yes,3. A moderate amount,3. Neither agree nor disagree,3. Neither agree nor disagree,1. Strongly disagree,About the same,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,How long,It ends soon inshaallah,,,,,,3,1,0,3.3333333,1.6666667,3,2.3333333,3,No,Yes,Yes,Yes
13803905139,13803905529,390,1. True,3. 25 - 34,Female,4. Bachelor's degree,Yes,No,No,No,No,Yes,Yes,"3. Divorced, not currently married",No,4. A lot,3. Somewhat concerned,5. Extremely concerned,4. Quite concerned,2. A little exaggerated,Probably not,2. A little,2. A little,2. A little,2. A little,3. A moderate amount,3. A moderate amount,2. A little,"3. Things will be bad, as lots of people will suffer from the consequences of the virus.",2. Somewhat disagree,4. Somewhat agree,4. Somewhat agree,2. A little afraid,2. A little upset,1. 1,4. 4,2. 2,3. 3,5. 5,6. 6,7. 7,Extremely comfortable,,,Extremely uncomfortable,5. 5 + sunnahs,4. More than once a week,Quite often,Yes,3. Neither positive nor negative,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Quite likely,4. Most of the time,2. Sometimes,4. Most of the time,4. Most of the time,1. Extremely unreasonable,1. Extremely unreasonable,1. Yes,2. A little,5. Strongly agree,1. Strongly disagree,1. Strongly disagree,About the same,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Future,Patience,,,,,,4,1,3,3.3333333,1.6666667,1,2.3333333,4,No,Yes,No,Yes
13803905255,13803905940,684,1. True,3. 25 - 34,Female,5. Master's degree,No,No,No,Yes,No,No,No,2. Married,Yes,2. A little,2. A little concerned,4. Quite concerned,2. A little concerned,1. Not at all exaggerated,Definitely not,1. None at all,2. A little,2. A little,1. None at all,2. A little,1. None at all,1. None at all,"2. Despite the many ordeals people will face, things will turn out alright with many positive outcomes",1. Strongly disagree,2. Somewhat disagree,3. Neither agree nor disagree,3. Somewhat afraid,1. Not at all upset,5. 5,4. 4,3. 3,1. 1,2. 2,6. 6,7. 7,Extremely comfortable,Extremely comfortable,Extremely comfortable,,2. 1 to 2,2. At least once a month,Quite often,Yes,5. Extremely positive,No,No,No,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,Quite likely,2. Sometimes,2. Sometimes,4. Most of the time,3. About half the time,2. Somewhat unreasonable,2. Somewhat unreasonable,3. Not sure,3. A moderate amount,4. Somewhat agree,2. Somewhat disagree,1. Strongly disagree,Somewhat better,No,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Impact to elderly,Time to reset,,,,,,1,2,0,2,3,1,1.6666666,2.6666667,Yes,No,Yes,No
13803904410,13803906123,1713,1. True,3. 25 - 34,Female,3. Some college but no degree,No,Yes,No,No,No,No,No,1. Single,No,5. A great deal,4. Quite concerned,4. Quite concerned,5. Extremely concerned,5. Extremely exaggerated,Probably not,4. A lot,4. A lot,4. A lot,4. A lot,2. A little,4. A lot,2. A little,"2. Despite the many ordeals people will face, things will turn out alright with many positive outcomes",4. Somewhat agree,1. Strongly disagree,1. Strongly disagree,3. Somewhat afraid,2. A little upset,3. 3,6. 6,7. 7,1. 1,2. 2,4. 4,5. 5,Somewhat comfortable,Extremely comfortable,Extremely comfortable,Extremely comfortable,4. 5,2. At least once a month,Sometimes,Yes,5. Extremely positive,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,Extreme likely,3. About half the time,3. About half the time,2. Sometimes,5. Always,1. Extremely unreasonable,1. Extremely unreasonable,1. Yes,2. A little,4. Somewhat agree,1. Strongly disagree,1. Strongly disagree,Somewhat better,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Traweeh being cancelled and death whilst being a sinner,Re evalution,,,,,,3,0,1,2,3,3,3,4.3333335,Yes,No,No,Yes
13803905438,13803906214,775,1. True,3. 25 - 34,Female,"6. Doctoral degree (PhD) or Professional degree (JD, MD)",No,No,No,No,No,Yes,No,1. Single,No,3. A moderate amount,2. A little concerned,4. Quite concerned,5. Extremely concerned,2. A little exaggerated,Definitely not,1. None at all,3. A moderate amount,5. A great deal,1. None at all,1. None at all,1. None at all,1. None at all,"3. Things will be bad, as lots of people will suffer from the consequences of the virus.",3. Neither agree nor disagree,2. Somewhat disagree,5. Strongly agree,3. Somewhat afraid,3. Somewhat upset,1. 1,2. 2,4. 4,3. 3,5. 5,6. 6,7. 7,Extremely comfortable,,,Somewhat uncomfortable,4. 5,4. More than once a week,Sometimes,Yes,3. Neither positive nor negative,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Quite likely,2. Sometimes,2. Sometimes,2. Sometimes,5. Always,1. Extremely unreasonable,1. Extremely unreasonable,3. Not sure,2. A little,3. Neither agree nor disagree,3. Neither agree nor disagree,3. Neither agree nor disagree,About the same,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Ramifications,Knowledge,,,,,,1,0,2,3.3333333,1.6666667,3,2.3333333,3.6666667,No,Yes,No,Yes
13803906012,13803906425,413,1. True,2. 18 - 24,Female,4. Bachelor's degree,No,No,No,Yes,No,No,No,1. Single,No,3. A moderate amount,3. Somewhat concerned,5. Extremely concerned,4. Quite concerned,2. A little exaggerated,Probably yes,2. A little,5. A great deal,5. A great deal,3. A moderate amount,3. A moderate amount,3. A moderate amount,3. A moderate amount,"2. Despite the many ordeals people will face, things will turn out alright with many positive outcomes",2. Somewhat disagree,1. Strongly disagree,3. Neither agree nor disagree,3. Somewhat afraid,2. A little upset,3. 3,4. 4,2. 2,1. 1,5. 5,6. 6,7. 7,Somewhat comfortable,,,Extremely comfortable,5. 5 + sunnahs,5. Daily,Sometimes,Yes,4. Somewhat positive,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,Yes,No,Somewhat likely,2. Sometimes,2. Sometimes,4. Most of the time,3. About half the time,4. Somewhat reasonable,4. Somewhat reasonable,3. Not sure,2. A little,5. Strongly agree,1. Strongly disagree,1. Strongly disagree,Somewhat better,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Death,Vaccine,,,,,,4,0,1,2,3,1,1.6666666,4,Yes,No,No,Yes
13803906028,13803906445,416,1. True,3. 25 - 34,Female,4. Bachelor's degree,No,No,No,Yes,No,No,No,2. Married,Yes,1. None at all,2. A little concerned,2. A little concerned,2. A little concerned,5. Extremely exaggerated,Probably yes,2. A little,5. A great deal,5. A great deal,5. A great deal,4. A lot,2. A little,2. A little,"2. Despite the many ordeals people will face, things will turn out alright with many positive outcomes",3. Neither agree nor disagree,4. Somewhat agree,4. Somewhat agree,4. Quite afraid,5. Very upset,5. 5,4. 4,2. 2,1. 1,3. 3,6. 6,7. 7,Somewhat comfortable,Somewhat comfortable,Extremely comfortable,Extremely comfortable,5. 5 + sunnahs,5. Daily,Very often,No,,,No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Quite likely,2. Sometimes,1. Never,3. About half the time,2. Sometimes,4. Somewhat reasonable,4. Somewhat reasonable,2. No,1. None at all,5. Strongly agree,2. Somewhat disagree,1. Strongly disagree,Somewhat better,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Not being able to provide medication or care for my newborn son who is sick,People coming together and helping each other,,,,,,2,1,2,3.6666667,1.3333333,2,1.6666666,2,Yes,No,Yes,Yes
